pm10084;HEYSHAM-B1;HEYSHAM;UNITED KINGDOM;2400;-2.900000;54.033300;;-2.9;54.0333
pm10085;HEYSHAM-B2;HEYSHAM;UNITED KINGDOM;2400;-2.900000;54.033300;;-2.9;54.0333
pm10086;HINKLEY POINT-B1;HINKLEY POINT B;UNITED KINGDOM;840;-3.127477;51.209034;;-3.127477;51.209034
pm10087;HINKLEY POINT-B2;HINKLEY POINT B;UNITED KINGDOM;840;-3.127477;51.209034;;-3.127477;51.209034
pm10088;HUNTERSTON-B1;HUNTERSTON B;UNITED KINGDOM;860;-4.893789;55.722317;;-4.893789;55.722317
pm10089;HUNTERSTON-B2;HUNTERSTON B;UNITED KINGDOM;860;-4.893789;55.722317;;-4.893789;55.722317
pm10090;OLDBURY-A1;OLDBURY;UNITED KINGDOM;434;-2.566670;51.650000;;-2.56667;51.65
pm10091;OLDBURY-A2;OLDBURY;UNITED KINGDOM;434;-2.566670;51.650000;;-2.56667;51.65
pm10092;SIZEWELL-B;SIZEWELL B;UNITED KINGDOM;1188;1.619720;52.215000;;1.61972;52.215
pm10093;TORNESS 1;TORNESS;UNITED KINGDOM;1205;-2.400000;55.966700;;-2.4;55.9667
pm10094;TORNESS 2;TORNESS;UNITED KINGDOM;1205;-2.400000;55.966700;;-2.4;55.9667
pm10095;WYLFA 1;WYLFA;UNITED KINGDOM;980;-4.483330;53.416700;;-4.48333;53.4167
pm10096;WYLFA 2;WYLFA;UNITED KINGDOM;980;-4.483330;53.416700;;-4.48333;53.4167
